ID;GROUPID;ARTIFACTID;CATEGORY;TAGS
com.github.japgolly.nyaya:nyaya-test_sjs0.6_2.11;com.github.japgolly.nyaya;nyaya-test_sjs0.6_2.11;Testing;testing
com.github.japgolly.nyaya:nyaya-test_sjs0.6_2.12;com.github.japgolly.nyaya;nyaya-test_sjs0.6_2.12;Testing;testing
com.github.japgolly.nyaya:nyaya-test_sjs0.6_2.13;com.github.japgolly.nyaya;nyaya-test_sjs0.6_2.13;Testing;testing
com.github.japgolly.nyaya:nyaya-test_sjs1_2.12;com.github.japgolly.nyaya;nyaya-test_sjs1_2.12;Testing;testing
com.github.japgolly.nyaya:nyaya-test_sjs1_2.13;com.github.japgolly.nyaya;nyaya-test_sjs1_2.13;Testing;testing
com.github.japgolly.test-state:core_2.11;com.github.japgolly.test-state;core_2.11;Testing;testing
com.github.japgolly.test-state:core_2.12;com.github.japgolly.test-state;core_2.12;Testing;testing
com.github.japgolly.test-state:core_2.13;com.github.japgolly.test-state;core_2.13;Testing;testing
com.github.japgolly.test-state:core_sjs0.6_2.11;com.github.japgolly.test-state;core_sjs0.6_2.11;Testing;testing
com.github.japgolly.test-state:core_sjs0.6_2.12;com.github.japgolly.test-state;core_sjs0.6_2.12;Testing;testing
com.github.japgolly.test-state:core_sjs0.6_2.13;com.github.japgolly.test-state;core_sjs0.6_2.13;Testing;testing
com.github.japgolly.test-state:core_sjs1_2.12;com.github.japgolly.test-state;core_sjs1_2.12;Testing;testing
com.github.japgolly.test-state:core_sjs1_2.13;com.github.japgolly.test-state;core_sjs1_2.13;Testing;testing
com.github.japgolly.test-state:ext-cats_2.11;com.github.japgolly.test-state;ext-cats_2.11;Testing;testing
com.github.japgolly.test-state:ext-cats_2.12;com.github.japgolly.test-state;ext-cats_2.12;Testing;testing
com.github.japgolly.test-state:ext-cats_2.13;com.github.japgolly.test-state;ext-cats_2.13;Testing;testing
com.github.japgolly.test-state:ext-cats_sjs0.6_2.11;com.github.japgolly.test-state;ext-cats_sjs0.6_2.11;Testing;testing
com.github.japgolly.test-state:ext-cats_sjs0.6_2.12;com.github.japgolly.test-state;ext-cats_sjs0.6_2.12;Testing;testing
com.github.japgolly.test-state:ext-cats_sjs0.6_2.13;com.github.japgolly.test-state;ext-cats_sjs0.6_2.13;Testing;testing
com.github.japgolly.test-state:ext-cats_sjs1_2.12;com.github.japgolly.test-state;ext-cats_sjs1_2.12;Testing;testing
com.github.japgolly.test-state:ext-cats_sjs1_2.13;com.github.japgolly.test-state;ext-cats_sjs1_2.13;Testing;testing
com.github.japgolly.test-state:ext-nyaya_2.11;com.github.japgolly.test-state;ext-nyaya_2.11;Testing;testing
com.github.japgolly.test-state:ext-nyaya_2.12;com.github.japgolly.test-state;ext-nyaya_2.12;Testing;testing
com.github.japgolly.test-state:ext-nyaya_2.13;com.github.japgolly.test-state;ext-nyaya_2.13;Testing;testing
com.github.japgolly.test-state:ext-nyaya_sjs0.6_2.11;com.github.japgolly.test-state;ext-nyaya_sjs0.6_2.11;Testing;testing
com.github.japgolly.test-state:ext-nyaya_sjs0.6_2.12;com.github.japgolly.test-state;ext-nyaya_sjs0.6_2.12;Testing;testing
com.github.japgolly.test-state:ext-nyaya_sjs0.6_2.13;com.github.japgolly.test-state;ext-nyaya_sjs0.6_2.13;Testing;testing
com.github.japgolly.test-state:ext-nyaya_sjs1_2.12;com.github.japgolly.test-state;ext-nyaya_sjs1_2.12;Testing;testing
com.github.japgolly.test-state:ext-nyaya_sjs1_2.13;com.github.japgolly.test-state;ext-nyaya_sjs1_2.13;Testing;testing
com.github.japgolly.test-state:util_2.11;com.github.japgolly.test-state;util_2.11;Testing;testing
com.github.japgolly.test-state:util_2.12;com.github.japgolly.test-state;util_2.12;Testing;testing
com.github.japgolly.test-state:util_2.13;com.github.japgolly.test-state;util_2.13;Testing;testing
com.github.japgolly.test-state:util_sjs0.6_2.11;com.github.japgolly.test-state;util_sjs0.6_2.11;Testing;testing
com.github.japgolly.test-state:util_sjs0.6_2.12;com.github.japgolly.test-state;util_sjs0.6_2.12;Testing;testing
com.github.japgolly.test-state:util_sjs0.6_2.13;com.github.japgolly.test-state;util_sjs0.6_2.13;Testing;testing
com.github.japgolly.test-state:util_sjs1_2.12;com.github.japgolly.test-state;util_sjs1_2.12;Testing;testing
com.github.japgolly.test-state:util_sjs1_2.13;com.github.japgolly.test-state;util_sjs1_2.13;Testing;testing
com.github.japkit:japkit-test;com.github.japkit;japkit-test;Testing;testing
com.github.javaparser:javaparser-testing;com.github.javaparser;javaparser-testing;Testing;testing
com.github.jchanghong:test;com.github.jchanghong;test;Testing;testing
com.github.jeffersonzapata:logz-test-instances_2.13;com.github.jeffersonzapata;logz-test-instances_2.13;Testing;testing
com.github.jeluard.parent-enforcer-rule.tests.multiple-correct:parent;com.github.jeluard.parent-enforcer-rule.tests.multiple-correct;parent;Testing;testing
com.github.jeluard.parent-enforcer-rule.tests:parent;com.github.jeluard.parent-enforcer-rule.tests;parent;Testing;testing
com.github.jinahya:jinahya-test-utils;com.github.jinahya;jinahya-test-utils;Testing;testing
com.github.jjYBdx4IL:github-test-utils;com.github.jjYBdx4IL;github-test-utils;Testing;testing
com.github.jjYBdx4IL.utils:vmmgmt-test-utils;com.github.jjYBdx4IL.utils;vmmgmt-test-utils;Testing;testing
com.github.kahlkn:yui-test;com.github.kahlkn;yui-test;Testing;testing
com.github.kaizen4j:kaizen4j-test;com.github.kaizen4j;kaizen4j-test;Testing;testing
com.github.karsaig:testing-common;com.github.karsaig;testing-common;Testing;testing
com.github.karthicks:tinkergraph-test;com.github.karthicks;tinkergraph-test;Testing;testing
com.github.knightliao.test:jutf;com.github.knightliao.test;jutf;Testing;testing
com.github.knightliao.test:jutf-base;com.github.knightliao.test;jutf-base;Testing;testing
com.github.ksoichiro:androidformenhancer-tests;com.github.ksoichiro;androidformenhancer-tests;Testing;testing
com.github.ksoichiro:simplealertdialog-tests;com.github.ksoichiro;simplealertdialog-tests;Testing;testing
com.github.kucera-jan-cz.esBench:core-test;com.github.kucera-jan-cz.esBench;core-test;Testing;testing
com.github.kuzya88:test;com.github.kuzya88;test;Testing;testing
com.github.lastrix:asn1s-tests;com.github.lastrix;asn1s-tests;Testing;testing
com.github.lbitonti:deltaspike-dbunit;com.github.lbitonti;deltaspike-dbunit;Testing;testing
com.github.liulus:lit-test;com.github.liulus;lit-test;Testing;testing
com.github.lodsve:lodsve-test;com.github.lodsve;lodsve-test;Testing;testing
com.github.lp3799:dosql;com.github.lp3799;dosql;Testing;testing
com.github.lp3799:test;com.github.lp3799;test;Testing;testing
com.github.lyeung:lyeung-common-test;com.github.lyeung;lyeung-common-test;Testing;testing
com.github.lynzabo:codegen-test;com.github.lynzabo;codegen-test;Testing;testing
com.github.manodj-sfdc:manogrammaticus;com.github.manodj-sfdc;manogrammaticus;Testing;testing
com.github.manodj-sfdc:travis-central-test;com.github.manodj-sfdc;travis-central-test;Testing;testing
com.github.manodj-sfdc:travis-test;com.github.manodj-sfdc;travis-test;Testing;testing
com.github.manosbatsis.corbeans:corbeans-corda-common-test;com.github.manosbatsis.corbeans;corbeans-corda-common-test;Testing;testing
com.github.manosbatsis.partiture:partiture-test;com.github.manosbatsis.partiture;partiture-test;Testing;testing
com.github.marcoferrer.krotoplus:kroto-plus-test;com.github.marcoferrer.krotoplus;kroto-plus-test;Testing;testing
com.github.martinhaeusler:org.chronos.common.testing;com.github.martinhaeusler;org.chronos.common.testing;Testing;testing
com.github.martinpaljak:apdu4j-testing;com.github.martinpaljak;apdu4j-testing;Testing;testing
com.github.maxbraun.test:joe;com.github.maxbraun.test;joe;Testing;testing
com.github.megafonweblab.histone:histone-acceptance-test;com.github.megafonweblab.histone;histone-acceptance-test;Testing;testing
com.github.megafonweblab.histone:histone-acceptance-test-cases;com.github.megafonweblab.histone;histone-acceptance-test-cases;Testing;testing
com.github.microtweak:jac4e-test;com.github.microtweak;jac4e-test;Testing;testing
com.github.mike10004:antiprint-e2e-tests;com.github.mike10004;antiprint-e2e-tests;Testing;testing
com.github.mike10004:crxtool-testing;com.github.mike10004;crxtool-testing;Testing;testing
com.github.mike10004:nanohttpd-testing;com.github.mike10004;nanohttpd-testing;Testing;testing
com.github.mike10004:xvfb-testing;com.github.mike10004;xvfb-testing;Testing;testing
com.github.mjeanroy:dbunit-plus;com.github.mjeanroy;dbunit-plus;Testing;testing
com.github.mojeskamlapure:sqoop-test;com.github.mojeskamlapure;sqoop-test;Testing;testing
com.github.mpusher:mpush-test;com.github.mpusher;mpush-test;Testing;testing
com.github.mstream-trader:commons-test;com.github.mstream-trader;commons-test;Testing;testing
com.github.mstream-trader:commons-test-parent;com.github.mstream-trader;commons-test-parent;Testing;testing
com.github.mvysny.kaributesting:karibu-testing-v10;com.github.mvysny.kaributesting;karibu-testing-v10;Testing;testing
com.github.mvysny.kaributesting:karibu-testing-v8;com.github.mvysny.kaributesting;karibu-testing-v8;Testing;testing
com.github.nimeshabuddhika:etihad-test-common;com.github.nimeshabuddhika;etihad-test-common;Testing;testing
com.github.niupengyu.schedule:ahead-schedule-test;com.github.niupengyu.schedule;ahead-schedule-test;Testing;testing
com.github.nmondal:njexl.testing;com.github.nmondal;njexl.testing;Testing;testing
com.github.nmuzhichin:jsonrpc-test;com.github.nmuzhichin;jsonrpc-test;Testing;testing
com.github.obase:obase-test;com.github.obase;obase-test;Testing;testing
com.github.paulwilson7865:test-project;com.github.paulwilson7865;test-project;Testing;testing
com.github.pengqun:test;com.github.pengqun;test;Testing;testing
com.github.phantomthief:more-lambdas-jdk8-test;com.github.phantomthief;more-lambdas-jdk8-test;Testing;testing
com.github.pnowy.nc:nativeCriteria-test;com.github.pnowy.nc;nativeCriteria-test;Testing;testing
com.github.praxissoftware.poms:com.github.praxissoftware.poms.testing;com.github.praxissoftware.poms;com.github.praxissoftware.poms.testing;Testing;testing
com.github.protobufel:java-common-test;com.github.protobufel;java-common-test;Testing;testing
com.github.protobufel:protobufel-test-protos;com.github.protobufel;protobufel-test-protos;Testing;testing
com.github.protobufel:protobufel-test-protos2;com.github.protobufel;protobufel-test-protos2;Testing;testing
com.github.protobufel:protobufel-test-util;com.github.protobufel;protobufel-test-util;Testing;testing
com.github.provigen:ProviGen-tests;com.github.provigen;ProviGen-tests;Testing;testing
com.github.pshirshov.izumi.legacy:commons-test_2.11;com.github.pshirshov.izumi.legacy;commons-test_2.11;Testing;testing
com.github.pshirshov.izumi.legacy:commons-test_2.12;com.github.pshirshov.izumi.legacy;commons-test_2.12;Testing;testing
com.github.pshirshov.izumi.r2:distage-testkit_2.12;com.github.pshirshov.izumi.r2;distage-testkit_2.12;Testing;testing
com.github.pshirshov.izumi.r2:idealingua-test-defs_2.12;com.github.pshirshov.izumi.r2;idealingua-test-defs_2.12;Testing;testing
com.github.pshirshov.izumi.r2:idealingua-v1-test-defs_2.12;com.github.pshirshov.izumi.r2;idealingua-v1-test-defs_2.12;Testing;testing
com.github.ptomli.bedrock:bedrock-test;com.github.ptomli.bedrock;bedrock-test;Testing;testing
com.github.qacore:java-testing-toolbox;com.github.qacore;java-testing-toolbox;Testing;testing
com.github.ramesh-dev:resteasy-test-util;com.github.ramesh-dev;resteasy-test-util;Testing;testing
com.github.rebue.wheel:wheel-test;com.github.rebue.wheel;wheel-test;Testing;testing
com.github.restup.test:up-test;com.github.restup.test;up-test;Testing;testing
com.github.richard-ballard:arbee-test-utils;com.github.richard-ballard;arbee-test-utils;Testing;testing
com.github.rinde:rinsim-test-util;com.github.rinde;rinsim-test-util;Testing;testing
com.github.riprasad:github-actions-test;com.github.riprasad;github-actions-test;Testing;testing
com.github.rlon008:testamation-jdk7-test-common;com.github.rlon008;testamation-jdk7-test-common;Testing;testing
com.github.rlon008:testamation-test-common;com.github.rlon008;testamation-test-common;Testing;testing
com.github.robozonky:robozonky-test;com.github.robozonky;robozonky-test;Testing;testing
com.github.ruediste.salta:salta-core-test;com.github.ruediste.salta;salta-core-test;Testing;testing
com.github.ryanbrainard:richsobjects-tests-base;com.github.ryanbrainard;richsobjects-tests-base;Testing;testing
com.github.ryanholdren.typesafesql:pgasync-tests;com.github.ryanholdren.typesafesql;pgasync-tests;Testing;testing
com.github.ryanholdren.typesafesql:tests;com.github.ryanholdren.typesafesql;tests;Testing;testing
com.github.sahand77:willow-test2;com.github.sahand77;willow-test2;Testing;testing
com.github.scullxbones:lift-testkit_2.12;com.github.scullxbones;lift-testkit_2.12;Testing;testing
com.github.seaframework:sea-core-test;com.github.seaframework;sea-core-test;Testing;testing
com.github.seratch:scalikejdbc-test_2.10;com.github.seratch;scalikejdbc-test_2.10;Testing;testing
com.github.seratch:scalikejdbc-test_2.9.1;com.github.seratch;scalikejdbc-test_2.9.1;Testing;testing
com.github.seratch:scalikejdbc-test_2.9.2;com.github.seratch;scalikejdbc-test_2.9.2;Testing;testing
com.github.seratch:scalikejdbc-test_2.9.3;com.github.seratch;scalikejdbc-test_2.9.3;Testing;testing
com.github.seratch:skinny-test_2.10;com.github.seratch;skinny-test_2.10;Testing;testing
com.github.serguei-p:test_utils;com.github.serguei-p;test_utils;Testing;testing
com.github.shafiquejamal:utils-test_2.11;com.github.shafiquejamal;utils-test_2.11;Testing;testing
com.github.shafiquejamal:utils-test_2.12;com.github.shafiquejamal;utils-test_2.12;Testing;testing
com.github.shipengyan:apollo-test;com.github.shipengyan;apollo-test;Testing;testing
com.github.simmoblabla:test_publish;com.github.simmoblabla;test_publish;Testing;testing
com.github.smallcreep.cucumber:test-steps;com.github.smallcreep.cucumber;test-steps;Testing;testing
com.github.sogyf:goja-test;com.github.sogyf;goja-test;Testing;testing
com.github.spartatech:sparta-test-utils;com.github.spartatech;sparta-test-utils;Testing;testing
com.github.spinalhdl:spinalhdl-test_2.11;com.github.spinalhdl;spinalhdl-test_2.11;Testing;testing
com.github.spotbugs:test-harness;com.github.spotbugs;test-harness;Testing;testing
com.github.spotbugs:test-harness-core;com.github.spotbugs;test-harness-core;Testing;testing
com.github.spotbugs:test-harness-jupiter;com.github.spotbugs;test-harness-jupiter;Testing;testing
com.github.stephanenicolas:toothpick-testing;com.github.stephanenicolas;toothpick-testing;Testing;testing
com.github.steveash.bushwhacker:bushwhacker-aspect-test;com.github.steveash.bushwhacker;bushwhacker-aspect-test;Testing;testing
com.github.strator-dev.greenpepper:greenpepper-core-tests;com.github.strator-dev.greenpepper;greenpepper-core-tests;Testing;testing
com.github.structlogging:structlogger-tests;com.github.structlogging;structlogger-tests;Testing;testing
com.github.tantalor93:structlogger-tests;com.github.tantalor93;structlogger-tests;Testing;testing
com.github.terran4j:terran4j-commons-test;com.github.terran4j;terran4j-commons-test;Testing;testing
com.github.thorbenkuck:di-test;com.github.thorbenkuck;di-test;Testing;testing
com.github.tomschi:commons-test-parent;com.github.tomschi;commons-test-parent;Testing;testing
com.github.treeleafj:test;com.github.treeleafj;test;Testing;testing
com.github.veithen.cosmos:cosmos-testing;com.github.veithen.cosmos;cosmos-testing;Testing;testing
com.github.vendigo:ace-test;com.github.vendigo;ace-test;Testing;testing
com.github.waffle:waffle-tests;com.github.waffle;waffle-tests;Testing;testing
com.github.wangzaixiang:utils-dbunit_2.11;com.github.wangzaixiang;utils-dbunit_2.11;Testing;testing
com.github.wblancqu:actress-test;com.github.wblancqu;actress-test;Testing;testing
com.github.wblancqu:actress-test-core;com.github.wblancqu;actress-test-core;Testing;testing
com.github.wokier.notify-test-progress:notify-test-progress;com.github.wokier.notify-test-progress;notify-test-progress;Testing;testing
com.github.workerframework:worker-testing-util;com.github.workerframework;worker-testing-util;Testing;testing
com.github.wuic:wuic-test;com.github.wuic;wuic-test;Testing;testing
com.github.xapn:test-as-you-think-core;com.github.xapn;test-as-you-think-core;Testing;testing
com.github.xapn:test-as-you-think-project;com.github.xapn;test-as-you-think-project;Testing;testing
com.github.xenoby:scalafix-testkit_2.11.12;com.github.xenoby;scalafix-testkit_2.11.12;Testing;testing
com.github.xenoby:scalafix-testkit_2.12.6;com.github.xenoby;scalafix-testkit_2.12.6;Testing;testing
com.github.yu-jay:jay-test;com.github.yu-jay;jay-test;Testing;testing
com.github.zhengframework:zheng-test;com.github.zhengframework;zheng-test;Testing;testing
com.github.zyzxxx:test-core;com.github.zyzxxx;test-core;Testing;testing
com.github.zyzxxx:test-test;com.github.zyzxxx;test-test;Testing;testing
com.carrotsearch.randomizedtesting:randomizedtesting-runner;com.carrotsearch.randomizedtesting;randomizedtesting-runner;Testing;testing
com.googlecode.multithreadedtc:multithreadedtc;com.googlecode.multithreadedtc;multithreadedtc;Testing;testing
com.holmos:holmos;com.holmos;holmos;Testing;testing
com.lihaoyi:utest;com.lihaoyi;utest;Testing;testing
com.mgmtp.jfunk:jfunk-core;com.mgmtp.jfunk;jfunk-core;Testing;testing
com.pivotallabs:robolectric;com.pivotallabs;robolectric;Testing;testing
com.xebialabs.restito:restito;com.xebialabs.restito;restito;Testing;testing
net.orfjackal.specsy:specsy;net.orfjackal.specsy;specsy;Testing;testing
org.dbunit:dbunit;org.dbunit;dbunit;Testing;testing
org.httpunit:httpunit;org.httpunit;httpunit;Testing;testing
xmlunit:xmlunit;xmlunit;xmlunit;Testing;testing
org.unitils:unitils-dbunit;org.unitils;unitils-dbunit;Testing;testing
com.lihaoyi:utest_2.10;com.lihaoyi;utest_2.10;Testing;testing
com.lihaoyi:utest_2.11;com.lihaoyi;utest_2.11;Testing;testing
com.lihaoyi:utest_2.12;com.lihaoyi;utest_2.12;Testing;testing
com.lihaoyi:utest_2.12.0-M3;com.lihaoyi;utest_2.12.0-M3;Testing;testing
com.lihaoyi:utest_2.12.0-RC2;com.lihaoyi;utest_2.12.0-RC2;Testing;testing
com.lihaoyi:utest_2.13;com.lihaoyi;utest_2.13;Testing;testing
com.lihaoyi:utest_2.13.0-M1;com.lihaoyi;utest_2.13.0-M1;Testing;testing
com.lihaoyi:utest_2.13.0-M2;com.lihaoyi;utest_2.13.0-M2;Testing;testing
com.lihaoyi:utest_2.13.0-M5;com.lihaoyi;utest_2.13.0-M5;Testing;testing
com.lihaoyi:utest_2.13.0-RC1;com.lihaoyi;utest_2.13.0-RC1;Testing;testing
com.lihaoyi:utest_native0.3_2.11;com.lihaoyi;utest_native0.3_2.11;Testing;testing
com.lihaoyi:utest_native0.4.0-M2_2.11;com.lihaoyi;utest_native0.4.0-M2_2.11;Testing;testing
com.lihaoyi:utest_sjs0.5.0-M3_2.10;com.lihaoyi;utest_sjs0.5.0-M3_2.10;Testing;testing
com.lihaoyi:utest_sjs0.5.0-M3_2.11;com.lihaoyi;utest_sjs0.5.0-M3_2.11;Testing;testing
com.lihaoyi:utest_sjs0.5.0-RC1_2.10;com.lihaoyi;utest_sjs0.5.0-RC1_2.10;Testing;testing
com.lihaoyi:utest_sjs0.5.0-RC1_2.11;com.lihaoyi;utest_sjs0.5.0-RC1_2.11;Testing;testing
com.lihaoyi:utest_sjs0.5_2.10;com.lihaoyi;utest_sjs0.5_2.10;Testing;testing
com.lihaoyi:utest_sjs0.5_2.11;com.lihaoyi;utest_sjs0.5_2.11;Testing;testing
com.lihaoyi:utest_sjs0.6.0-M1_2.10;com.lihaoyi;utest_sjs0.6.0-M1_2.10;Testing;testing
com.lihaoyi:utest_sjs0.6.0-M1_2.11;com.lihaoyi;utest_sjs0.6.0-M1_2.11;Testing;testing
com.lihaoyi:utest_sjs0.6.0-M3_2.10;com.lihaoyi;utest_sjs0.6.0-M3_2.10;Testing;testing
com.lihaoyi:utest_sjs0.6.0-M3_2.11;com.lihaoyi;utest_sjs0.6.0-M3_2.11;Testing;testing
com.lihaoyi:utest_sjs0.6.0-RC1_2.10;com.lihaoyi;utest_sjs0.6.0-RC1_2.10;Testing;testing
com.lihaoyi:utest_sjs0.6.0-RC1_2.11;com.lihaoyi;utest_sjs0.6.0-RC1_2.11;Testing;testing
com.lihaoyi:utest_sjs0.6_2.10;com.lihaoyi;utest_sjs0.6_2.10;Testing;testing
com.lihaoyi:utest_sjs0.6_2.11;com.lihaoyi;utest_sjs0.6_2.11;Testing;testing
com.lihaoyi:utest_sjs0.6_2.12;com.lihaoyi;utest_sjs0.6_2.12;Testing;testing
com.lihaoyi:utest_sjs0.6_2.12.0-M3;com.lihaoyi;utest_sjs0.6_2.12.0-M3;Testing;testing
com.lihaoyi:utest_sjs0.6_2.12.0-RC2;com.lihaoyi;utest_sjs0.6_2.12.0-RC2;Testing;testing
com.lihaoyi:utest_sjs0.6_2.13;com.lihaoyi;utest_sjs0.6_2.13;Testing;testing
com.lihaoyi:utest_sjs0.6_2.13.0-M1;com.lihaoyi;utest_sjs0.6_2.13.0-M1;Testing;testing
com.lihaoyi:utest_sjs0.6_2.13.0-M2;com.lihaoyi;utest_sjs0.6_2.13.0-M2;Testing;testing
com.lihaoyi:utest_sjs0.6_2.13.0-M5;com.lihaoyi;utest_sjs0.6_2.13.0-M5;Testing;testing
com.lihaoyi:utest_sjs0.6_2.13.0-RC1;com.lihaoyi;utest_sjs0.6_2.13.0-RC1;Testing;testing
com.lihaoyi:utest_sjs1.0-RC1_2.12;com.lihaoyi;utest_sjs1.0-RC1_2.12;Testing;testing
com.lihaoyi:utest_sjs1.0-RC1_2.13;com.lihaoyi;utest_sjs1.0-RC1_2.13;Testing;testing
com.lihaoyi:utest_sjs1.0-RC2_2.12;com.lihaoyi;utest_sjs1.0-RC2_2.12;Testing;testing
com.lihaoyi:utest_sjs1.0-RC2_2.13;com.lihaoyi;utest_sjs1.0-RC2_2.13;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M1_2.10;com.lihaoyi;utest_sjs1.0.0-M1_2.10;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M1_2.11;com.lihaoyi;utest_sjs1.0.0-M1_2.11;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M1_2.12;com.lihaoyi;utest_sjs1.0.0-M1_2.12;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M1_2.13.0-M2;com.lihaoyi;utest_sjs1.0.0-M1_2.13.0-M2;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M2_2.11;com.lihaoyi;utest_sjs1.0.0-M2_2.11;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M2_2.12;com.lihaoyi;utest_sjs1.0.0-M2_2.12;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M2_2.13.0-M2;com.lihaoyi;utest_sjs1.0.0-M2_2.13.0-M2;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M3_2.11;com.lihaoyi;utest_sjs1.0.0-M3_2.11;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M3_2.12;com.lihaoyi;utest_sjs1.0.0-M3_2.12;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M3_2.13.0-M2;com.lihaoyi;utest_sjs1.0.0-M3_2.13.0-M2;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M5_2.11;com.lihaoyi;utest_sjs1.0.0-M5_2.11;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M5_2.12;com.lihaoyi;utest_sjs1.0.0-M5_2.12;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M7_2.11;com.lihaoyi;utest_sjs1.0.0-M7_2.11;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M7_2.12;com.lihaoyi;utest_sjs1.0.0-M7_2.12;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M7_2.13.0-RC1;com.lihaoyi;utest_sjs1.0.0-M7_2.13.0-RC1;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M8_2.12;com.lihaoyi;utest_sjs1.0.0-M8_2.12;Testing;testing
com.lihaoyi:utest_sjs1.0.0-M8_2.13;com.lihaoyi;utest_sjs1.0.0-M8_2.13;Testing;testing
com.lihaoyi:utest_sjs1_2.12;com.lihaoyi;utest_sjs1_2.12;Testing;testing
com.lihaoyi:utest_sjs1_2.13;com.lihaoyi;utest_sjs1_2.13;Testing;testing
org.specs2:specs2;org.specs2;specs2;Testing;testing
org.specs2:specs2-core;org.specs2;specs2-core;Testing;testing
org.spockframework:spock-core;org.spockframework;spock-core;Testing;testing
org.testng:testng;org.testng;testng;Testing;testing
org.apache.accumulo:accumulo-test;org.apache.accumulo;accumulo-test;Testing;testing|accumulo
org.apache.accumulo:accumulo-iterator-test-harness;org.apache.accumulo;accumulo-iterator-test-harness;Testing;testing|accumulo|iterator
org.jbpm.jbpm4:jbpm-test-base;org.jbpm.jbpm4;jbpm-test-base;Testing;testing|bpm
com.aliyun.hbase:alihbase-testing-util;com.aliyun.hbase;alihbase-testing-util;Testing;testing|hbase|database
com.applitools:eyes-selenium-java;com.applitools;eyes-selenium-java;Testing;testing|selenium
com.applitools:eyes-selenium-java3;com.applitools;eyes-selenium-java3;Testing;testing|selenium
com.applitools:eyes-selenium-java4;com.applitools;eyes-selenium-java4;Testing;testing|selenium
com.github.automatedowl:testng-disabled-tests;com.github.automatedowl;testng-disabled-tests;Testing;testing|testng
com.github.duongphanhoai:gsheet-testng-listener;com.github.duongphanhoai;gsheet-testng-listener;Testing;testing|testng
com.github.harry389:cucumber-testng;com.github.harry389;cucumber-testng;Testing;testing|testng
com.github.jinahya:dagger-testng;com.github.jinahya;dagger-testng;Testing;testing|testng
com.github.paulakimenko:allure-testng-retry-listener;com.github.paulakimenko;allure-testng-retry-listener;Testing;testing|testng
com.github.phoenix-young:testng-ex;com.github.phoenix-young;testng-ex;Testing;testing|testng
com.github.prasanta-biswas:testng-cucumber;com.github.prasanta-biswas;testng-cucumber;Testing;testing|testng
com.github.shyiko.jsst:jsst-testng;com.github.shyiko.jsst;jsst-testng;Testing;testing|testng
com.github.slaout.fork.info.cukesthreads:cucumber-testng;com.github.slaout.fork.info.cukesthreads;cucumber-testng;Testing;testing|testng
com.github.wiselenium:wiselenium-testng;com.github.wiselenium;wiselenium-testng;Testing;testing|testng
com.github.seanyinx:test-toolkit;com.github.seanyinx;test-toolkit;Testing;testing|toolkit|tools
tools.devnull.kodo:kodo;tools.devnull.kodo;kodo;Testing;testing|tools
com.github.matthewbeasley:ui-tests;com.github.matthewbeasley;ui-tests;Testing;testing|ui
com.github.zhengframework:zheng-validator-test;com.github.zhengframework;zheng-validator-test;Testing;testing|validation
jwebunit:jwebunit;jwebunit;jwebunit;Testing;testing|web
net.sourceforge.jwebunit:jwebunit;net.sourceforge.jwebunit;jwebunit;Testing;testing|web
net.sourceforge.jwebunit:jwebunit-core;net.sourceforge.jwebunit;jwebunit-core;Testing;testing|web
org.fluentlenium:fluentlenium-core;org.fluentlenium;fluentlenium-core;Testing;testing|web
org.seleniumhq.webdriver:webdriver-common;org.seleniumhq.webdriver;webdriver-common;Testing;testing|web|webdriver
com.github.cafdataprocessing:worker-workflow-testing;com.github.cafdataprocessing;worker-workflow-testing;Testing;testing|workflow
com.github.simy4.xpath:xpath-to-xml-test;com.github.simy4.xpath;xpath-to-xml-test;Testing;testing|xml
it.tidalwave.metadata:it-tidalwave-metadata-text;it.tidalwave.metadata;it-tidalwave-metadata-text;IDE Modules;text
com.github.almasb:fxgl-time;com.github.almasb;fxgl-time;Utilities;time
com.github.andyglow:scalax-range-joda-time_2.11;com.github.andyglow;scalax-range-joda-time_2.11;Utilities;time
com.github.andyglow:scalax-range-joda-time_2.12;com.github.andyglow;scalax-range-joda-time_2.12;Utilities;time
com.github.andyglow:scalax-range-joda-time_2.13;com.github.andyglow;scalax-range-joda-time_2.13;Utilities;time
com.github.fluidsonic:fluid-time;com.github.fluidsonic;fluid-time;Utilities;time
com.github.fluidsonic:fluid-time-iosarm64;com.github.fluidsonic;fluid-time-iosarm64;Utilities;time
com.github.fluidsonic:fluid-time-iosx64;com.github.fluidsonic;fluid-time-iosx64;Utilities;time
